source_sheet,date,maintenance_type,area,equipment,trouble_description,action,start_time,stop_time,status,is_weather_station
Maret 2026,2026-03-15,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-16,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-17,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-17,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"External request outage OG.3, OG.4, and OG.5 due to repair of a short-circuited arrester and reconstruction of the end pole at Medium Voltage Overhead Lines (JTM) 20 kV network distribution",18:10:00,20:43:00,Close,False
Maret 2026,2026-03-18,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-18,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"Loss of feedback voltage at busbar 1. External Outage, Trip Earth Fault stage 1 at OG1-GSK3 and at OG2-GSK2 experienced a loss of voltage while the circuit breaker remained in the CLOSED position due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution",21:33:00,15:19:00,Close,False
Maret 2026,2026-03-18,Corrective,Powerhouse,SCADA,SCADA could not be accessed after loss of feedback voltage at busbar 1.,"Based on investigation, it was found that SCADA server shut down due to a loss of feedback voltage on Busbar 1 and failure of UPS to provide backup power supply. After restarting SCADA server and SBUS Server program, SCADA system returned to normal and became accessible.",22:00:00,23:00:00,Close,False
Maret 2026,2026-03-19,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-20,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-21,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-22,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-22,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"Loss of feedback voltage at busbar 1. External Outage, Trip Earth Fault stage 1 at OG1-GSK3 and Trip Overcurrent stage 2 at OG2-GSK2 due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution",14:03:00,05:04:00,Close,False
Maret 2026,2026-03-23,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-23,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"Loss of feedback voltage at busbar 2. External Outage, OG3, OG4, and OG5 experienced a loss of voltage while the circuit breaker remained in the CLOSED position due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution",09:17:00,10:20:00,Close,False
Maret 2026,2026-03-23,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"Loss of feedback voltage at busbar 2. External Outage, OG3, OG4, and OG5 experienced a loss of voltage while the circuit breaker remained in the CLOSED position due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution",11:20:00,12:09:00,Close,False
Maret 2026,2026-03-24,Corrective,Access Road,"Hoe, Shovel, Bag",The access road is damaged.,"Repairing, leveling, and filling potholes on the damaged access road to improve accessibility.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-24,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-25,Corrective,Access Road,"Hoe, Shovel, Bag",The access road is damaged.,"Repairing, leveling, and filling potholes on the damaged access road to improve accessibility.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-25,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-26,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"Loss of feedback voltage at busbar 2. External Outage, OG3, OG4, and OG5 experienced a loss of voltage while the circuit breaker remained in the CLOSED position due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution due to a fire at one of the residents’ houses that affected MVTIC",04:57:00,21:28:00,Close,False
Maret 2026,2026-03-26,Corrective,Access Road,"Hoe, Shovel, Bag",The access road is damaged.,"Repairing, leveling, and filling potholes on the damaged access road to improve accessibility.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-26,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-26,Corrective,PLTS 20 kV Substation,MV Switchgear,"A request for adjustment of the Solar Power Plant (PLTS) setpoints from PLN UP2D Kaltimra, from 24 MW at Busbar 1 and 24 MW at Busbar 2 to 25 MW at Busbar 1 and 25 MW at Busbar 2, because OG.3 is still in outage due to a fire at one of the residents’ houses that affected MVTIC (Medium Voltage Twisted Insulated Cable), causing a disturbance in the OG.3 – NST.5 20 kV distribution network.","The Solar Power Plant (PLTS) setpoints were adjusted as follows:
Busbar 1: from 24 MW to 24 MW
Busbar 2: from 25 MW to 25 MW

After OG.3 was synchronized again at 21:28, the setpoints were returned to their original values: Busbar 1 at 24 MW and Busbar 2 at 26 MW.",14:30:00,21:28:00,Close,False
Maret 2026,2026-03-27,Corrective,Access Road,"Hoe, Shovel, Bag",The access road is damaged.,"Repairing, leveling, and filling potholes on the damaged access road to improve accessibility.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-27,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-27,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,External request outage of OG.5 due to reconductoring work of the MVTIC (Medium Voltage Twisted Insulated Cable) on the 20 kV Medium Voltage Overhead Lines (JTM) distribution network affected by a fire.,10:03:00,18:46:00,Close,False
Maret 2026,2026-03-28,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-29,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-30,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
Maret 2026,2026-03-31,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-01,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"External Outage, Trip Earth Fault stage 1 at OG.1-GSK.3 due to disturbances at 20 kV network distribution.",05:20:00,13:23:00,Close,False
April 2026,2026-04-01,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-02,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"Loss of feedback voltage at busbar 2. External Outage, OG3, OG4, and OG5 experienced a loss of voltage while the circuit breaker remained in the CLOSED position due to a disturbance in the MVTIC (Medium Voltage Twisted Insulated Cable) in 20kV network distribution",01:50:00,02:04:00,Close,False
April 2026,2026-04-02,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-03,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-04,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-05,Corrective,PLTS 20 kV Substation,MV Switchgear,"The request to lower the setpoint on busbar 2 from 26000 kW to 24000 kW was made due to OG.5-NST.3 experienced a disturbance in 20kV network distribution cause OG.5-NST.3 line become unsynchronized and unable to deliver the generated power from the solar power plant (PLTS). Busbar 2 remained in normal operation with three couplers, OG.3, OG.4, and OG.5, and no outage occurred.",Reducing the setpoint of busbar 2 from 26 MW to 24 MW.,08:06:00,08:21:00,Close,False
April 2026,2026-04-05,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-06,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-06,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"Loss of feedback voltage at busbar 1. External Outage, Trip Earth Fault stage 1 at OG1-GSK3 and at OG2-GSK2 experienced a loss of voltage while the circuit breaker remained in the CLOSED position due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution",14:53:00,00:57:00,Close,False
April 2026,2026-04-06,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"Loss of feedback voltage at busbar 2. External Outage, OG3, OG4, and OG5 experienced a loss of voltage while the circuit breaker remained in the CLOSED position due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution",15:18:00,22:29:00,Close,False
April 2026,2026-04-07,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-08,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-09,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-10,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-11,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-12,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-13,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-14,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-14,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"External Request Outage, OG1 and OG2 due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution",17:37:00,20:17:00,Close,False
April 2026,2026-04-15,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-15,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,"External Outage, OG3, OG4 and OG5 due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution that impacted main VT at OG3 was damaged",09:44:00,02:44:00,Close,False
April 2026,2026-04-16,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-16,Corrective,PLTS 20 kV Substation,MV Switchgear,Corrective maintenance on panel OG3 following the identified damage,Inspection and replacement of the damaged Voltage Transformer (VT) and control wiring,09:00:00,17:00:00,Close,False
April 2026,2026-04-17,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-17,Corrective,PLTS 20 kV Substation,MV Switchgear,Pre-commissioning test on panel OG3,"Pre-commissioning tests were performed on the circuit breaker (CB), current transformer (CT), and voltage transformer (VT) before reinstallation in panel OG3 and subsequent system normalization.",09:00:00,17:00:00,Close,False
April 2026,2026-04-18,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",08:00:00,16:00:00,Close,False
April 2026,2026-04-18,Corrective,PLTS 20 kV Substation,MV Switchgear,Reinstallation and system normalization of panel OG3,"Reinstallation of the CT, VT, and CB was carried out, followed by system normalization by closing OG3 aall parameters were verified to be within safe operating conditions",09:00:00,17:00:00,Close,False
